id,neg|score,neg|p-value,neg|fdr,neg|rank,neg|lfc,neg|goodsgrnacount,neg|goodsgrnaid,neg|goodsgrnalfc
EN1,0.0012433,0.013555,1,137,-0.43821,5,HGLibA_15098;HGLibB_15075;HGLibB_15077;HGLibB_15076;HGLibA_15097;,-2.7073;-1.0373;-0.68105;-0.19537;-0.070085;
NUDT14,0.0012555,0.013556,1,138,-0.58393,5,HGLibB_32903;HGLibB_32902;HGLibA_32947;HGLibA_32946;HGLibA_32945;,-0.90035;-1.0364;-1.0541;-0.26751;-0.24184;
BAALC,0.0012584,0.013556,1,139,-0.91012,4,HGLibB_04047;HGLibA_04050;HGLibB_04048;HGLibB_04049;,-1.3291;-1.7436;-0.49117;-1.7994;
RPL9,0.0012639,0.013632,1,140,-0.75205,5,HGLibB_41953;HGLibA_42004;HGLibB_41951;HGLibA_42005;HGLibA_42006;,-1.6869;-1.6801;-0.84448;-0.65961;-0.57399;
BAG4,0.001271,0.013633,1,141,-0.91163,4,HGLibA_04083;HGLibA_04082;HGLibA_04084;HGLibB_04080;,-1.1326;-1.8312;-0.6907;-1.4675;
MROH9,0.0012725,0.013633,1,142,-0.52684,4,HGLibB_29841;HGLibA_29881;HGLibA_29882;HGLibB_29840;,-1.1907;-2.1755;-0.89163;-0.16205;
CDK9,0.0012742,0.013633,1,143,-0.92777,6,HGLibA_08801;HGLibA_08800;HGLibB_08793;HGLibB_08794;HGLibA_08799;HGLibB_08792;,-1.3347;-1.0528;-0.69111;-1.2118;-0.80272;-0.27814;
NR2C2AP,0.0012807,0.01365,1,144,-0.34306,4,HGLibB_32558;HGLibA_32602;HGLibA_32601;HGLibB_32557;,-1.8994;-0.77359;-0.56351;-0.1226;
SH2D6,0.0012956,0.013668,1,145,-0.95413,4,HGLibA_43906;HGLibB_43853;HGLibB_43854;HGLibA_43907;,-5.2589;-0.50499;-1.4033;-1.5199;
MID1,0.0012979,0.013668,1,146,-0.62246,5,HGLibA_29232;HGLibA_29231;HGLibB_29189;HGLibA_29230;HGLibB_29190;,-1.2065;-0.78741;-0.45751;-1.5723;-0.31165;
BTNL9,0.0013064,0.013769,1,147,-0.77918,4,HGLibA_04984;HGLibA_04982;HGLibB_04979;HGLibB_04980;,-0.96955;-1.0344;-1.1904;-0.5888;
SLC1A7,0.0013252,0.013787,1,148,-0.71344,6,HGLibB_44472;HGLibB_44471;HGLibB_44473;HGLibA_44524;HGLibA_44525;HGLibA_44526;,-4.4235;-0.89393;-0.65551;-0.69558;-0.7313;-0.22602;
HGFAC,0.0013309,0.013851,1,149,0.055313,3,HGLibB_21216;HGLibB_21214;HGLibA_21242;,-2.3499;-0.43133;-0.001313;
DENND2A,0.001375,0.014296,1,150,-0.63366,6,HGLibB_12920;HGLibA_12938;HGLibA_12937;HGLibA_12939;HGLibB_12921;HGLibB_12919;,-0.75397;-0.94572;-0.51336;-1.0088;-0.23089;-0.19497;
hsa-mir-892a,0.0013901,0.0084743,1,151,-1.2764,3,HGLibA_64251;HGLibA_64252;HGLibA_64250;,-1.7039;-3.6128;-0.84899;
ITGAM,0.0013936,0.014336,1,152,-0.81626,5,HGLibA_23759;HGLibA_23761;HGLibB_23728;HGLibA_23760;HGLibB_23726;,-0.91654;-1.4183;-0.71598;-3.0216;-0.48915;
MOB3C,0.0014124,0.01447,1,153,-1.2245,4,HGLibB_29558;HGLibA_29601;HGLibA_29600;HGLibA_29599;,-2.2411;-1.0705;-1.3784;-1.531;
TOR3A,0.0014248,0.014517,1,154,-0.64154,5,HGLibB_50968;HGLibB_50966;HGLibA_51029;HGLibB_50967;HGLibA_51031;,-0.92976;-0.85471;-1.0669;-0.42836;-0.37098;
MUC20,0.0014313,0.014517,1,155,0.010774,3,HGLibB_30497;HGLibB_30495;HGLibB_30496;,-2.9534;-0.90012;-0.20537;
DPH1,0.0014448,0.014518,1,156,0.12444,3,HGLibB_13814;HGLibB_13816;HGLibA_13837;,-1.4422;-1.8085;-0.20894;
ARHGAP6,0.0014461,0.014518,1,157,-0.8094,4,HGLibA_02785;HGLibA_02787;HGLibA_02786;HGLibB_02783;,-0.88082;-0.86313;-0.75567;-0.9288;
GGCX,0.0014618,0.014652,1,158,-0.69393,4,HGLibB_18971;HGLibA_18994;HGLibB_18969;HGLibA_18996;,-0.99415;-1.27;-0.66296;-0.72491;
SAMD7,0.0014883,0.015065,1,159,-0.61096,6,HGLibA_42691;HGLibA_42692;HGLibB_42639;HGLibB_42638;HGLibA_42693;HGLibB_42640;,-1.9142;-0.91297;-0.62879;-0.59314;-0.39689;-0.27091;
PTK6,0.0015016,0.015085,1,160,-0.98153,5,HGLibA_39386;HGLibA_39384;HGLibA_39385;HGLibB_39337;HGLibB_39335;,-1.4532;-1.7049;-1.4994;-0.48191;-0.50989;
NYAP2,0.0015094,0.015107,1,161,-0.37729,6,HGLibB_33139;HGLibB_33140;HGLibA_33182;HGLibA_33184;HGLibB_33138;HGLibA_33183;,-0.44234;-0.64149;-0.76238;-0.31224;-0.24692;-0.28553;
WDR24,0.0015281,0.015219,1,162,-0.83664,5,HGLibA_54049;HGLibA_54050;HGLibB_53983;HGLibB_53982;HGLibB_53984;,-1.6798;-2.8547;-0.74124;-0.93203;-0.053771;
WNT8B,0.0015317,0.015219,1,163,-0.29201,4,HGLibB_54326;HGLibA_54392;HGLibB_54325;HGLibB_54324;,-1.4214;-0.54517;-0.31052;-0.27351;
hsa-mir-4289,0.0015389,0.0088471,1,164,-0.74484,4,HGLibA_59862;HGLibA_59865;HGLibA_59863;HGLibA_59864;,-0.93027;-0.74364;-0.4869;-0.74603;
hsa-mir-941-1,0.0015493,0.0088727,1,165,-0.75337,4,HGLibA_64339;HGLibA_64338;HGLibA_64337;HGLibA_64340;,-0.7544;-1.3562;-0.75235;-0.25216;
MAPK13,0.0015585,0.015234,1,166,-0.69596,5,HGLibB_28219;HGLibB_28218;HGLibA_28260;HGLibA_28259;HGLibB_28217;,-0.98658;-0.59254;-0.74287;-0.70084;-0.69108;
HCN3,0.001562,0.015234,1,167,-0.66682,4,HGLibA_20980;HGLibB_20952;HGLibB_20951;HGLibA_20978;,-0.83747;-0.60786;-0.72578;-1.5325;
NFATC2IP,0.0015672,0.015305,1,168,-0.97896,5,HGLibA_31779;HGLibA_31778;HGLibB_31735;HGLibB_31736;HGLibA_31780;,-1.8734;-1.7448;-1.3317;-0.62622;-0.0068424;
KRT37,0.0015688,0.015305,1,169,-0.70769,6,HGLibA_25494;HGLibA_25495;HGLibB_25458;HGLibA_25496;HGLibB_25460;HGLibB_25459;,-2.2122;-1.2888;-0.50543;-0.76069;-0.65468;-0.37372;
PRKAB1,0.0015758,0.011595,1,170,-0.7075,5,HGLibA_38498;HGLibB_38448;HGLibA_38496;HGLibB_38447;HGLibB_38449;,-1.7398;-1.0809;-0.76893;-0.64607;-0.22537;
AQP6,0.0015819,0.015393,1,171,0.043443,2,HGLibB_02600;HGLibB_02601;,-2.9974;-0.74687;
MSMP,0.0015949,0.015437,1,172,-0.71612,4,HGLibA_30228;HGLibA_30230;HGLibB_30189;HGLibB_30187;,-1.0768;-1.1164;-0.91113;-0.52112;
SMS,0.0016321,0.015555,1,173,0.49798,1,HGLibB_45776;,-1.7283;
ANAPC11,0.0016332,0.015556,1,174,-0.53169,5,HGLibB_01866;HGLibA_01868;HGLibA_01869;HGLibB_01865;HGLibA_01867;,-2.5506;-1.8273;-0.528;-0.53539;-0.44124;
PNMA3,0.0016411,0.015556,1,175,-0.72344,5,HGLibA_37373;HGLibA_37372;HGLibB_37323;HGLibA_37371;HGLibB_37324;,-0.79098;-1.9923;-0.65589;-1.038;-0.28962;
PIH1D1,0.001651,0.015576,1,176,-0.28993,6,HGLibA_36610;HGLibB_36561;HGLibB_36562;HGLibA_36608;HGLibA_36609;HGLibB_36563;,-0.61435;-0.29527;-0.28459;-0.23271;-0.52893;-0.15072;
FUT1,0.0016822,0.015595,1,177,-0.97921,4,HGLibB_18153;HGLibA_18178;HGLibB_18155;HGLibB_18154;,-1.1714;-2.2257;-1.4499;-0.78705;
CLEC1B,0.001706,0.015643,1,178,-0.32831,3,HGLibB_09950;HGLibB_09949;HGLibB_09948;,-0.82154;-1.8182;-2.7346;
GPR119,0.0017069,0.015644,1,179,-0.57184,5,HGLibB_19838;HGLibA_19867;HGLibB_19840;HGLibA_19866;HGLibA_19868;,-2.0993;-1.1946;-0.81227;-0.3314;-0.037951;
PHKB,0.0017259,0.015687,1,180,-0.7808,4,HGLibA_36407;HGLibB_36362;HGLibA_36409;HGLibB_36360;,-1.0257;-0.83917;-1.0008;-0.72243;
H2AFX,0.0017268,0.015687,1,181,-0.88368,5,HGLibA_20760;HGLibB_20731;HGLibB_20732;HGLibA_20759;HGLibB_20733;,-1.3155;-0.91925;-2.1923;-0.84811;-0.52685;
SLC2A8,0.0017311,0.015687,1,182,-0.34241,4,HGLibB_44839;HGLibB_44838;HGLibA_44890;HGLibB_44837;,-1.089;-0.82752;-0.5331;-0.15172;
ATP10D,0.0017324,0.015708,1,183,0.0067783,3,HGLibB_03549;HGLibB_03550;HGLibA_03550;,-1.4059;-0.11272;-0.02334;
UTF1,0.0017374,0.015708,1,184,-0.90633,5,HGLibB_53362;HGLibA_53428;HGLibB_53361;HGLibA_53429;HGLibA_53427;,-1.0667;-1.6702;-1.0169;-0.60123;-0.79571;
ACSF2,0.0017517,0.015732,1,185,-0.63269,5,HGLibA_00547;HGLibA_00548;HGLibB_00548;HGLibB_00546;HGLibB_00547;,-1.6437;-0.86411;-1.0815;-0.40128;-0.26403;
TP53I13,0.0017659,0.015796,1,186,-0.67533,5,HGLibA_51062;HGLibB_51001;HGLibA_51064;HGLibB_51000;HGLibA_51063;,-2.0663;-0.55208;-1.0405;-0.79857;-0.21714;
IL1RAPL2,0.0017826,0.015818,1,187,-0.71319,4,HGLibB_23028;HGLibA_23059;HGLibB_23026;HGLibA_23058;,-1.2134;-1.1586;-1.0495;-0.37689;
PSMF1,0.0017861,0.015818,1,188,-0.76407,4,HGLibB_39153;HGLibB_39154;HGLibA_39201;HGLibA_39202;,-1.2707;-0.75249;-1.0815;-0.77565;
POM121L2,0.0017883,0.015818,1,189,-0.99597,6,HGLibA_37650;HGLibB_37601;HGLibA_37651;HGLibA_37652;HGLibB_37602;HGLibB_37603;,-1.0464;-0.98437;-2.5459;-1.0076;-0.429;-0.31223;
RENBP,0.0018036,0.015869,1,190,-0.96774,6,HGLibA_40840;HGLibA_40838;HGLibB_40789;HGLibB_40788;HGLibA_40839;HGLibB_40787;,-1.1707;-1.0103;-0.92674;-1.0087;-0.42783;-0.20095;
TERT,0.0018328,0.015961,1,191,-0.67154,4,HGLibB_48959;HGLibA_49018;HGLibA_49019;HGLibB_48960;,-3.4193;-1.1228;-0.99219;-0.35089;
NARS,0.0018375,0.015961,1,192,-0.24152,3,HGLibB_31114;HGLibA_31155;HGLibB_31112;,-0.61361;-2.2539;-3.3691;
CCL14,0.0018473,0.015992,1,193,-0.51732,5,HGLibA_07970;HGLibB_07962;HGLibB_07963;HGLibA_07969;HGLibB_07964;,-1.0618;-0.45266;-1.0018;-0.58199;-0.37591;
C9orf64,0.0018531,0.015992,1,194,-0.59732,5,HGLibA_06749;HGLibA_06748;HGLibB_06744;HGLibB_06745;HGLibB_06743;,-1.7233;-0.49876;-1.0762;-0.63372;-0.56092;
KCNA6,0.0018646,0.016063,1,195,-0.29586,5,HGLibA_24142;HGLibB_24107;HGLibA_24140;HGLibB_24106;HGLibA_24141;,-1.3694;-1.1139;-0.45883;-0.10793;-0.13289;
LLGL2,0.0018732,0.016063,1,196,-0.74139,6,HGLibA_26651;HGLibB_26615;HGLibB_26613;HGLibB_26614;HGLibA_26650;HGLibA_26652;,-2.3774;-0.38416;-0.97057;-1.0653;-0.5122;-0.18377;
GPX7,0.0018763,0.016064,1,197,-0.84709,6,HGLibB_20159;HGLibA_20189;HGLibB_20160;HGLibA_20188;HGLibB_20161;HGLibA_20187;,-1.0699;-0.99584;-1.2;-0.69834;-0.40986;-0.15832;
ASB1,0.0018909,0.01611,1,198,-0.63822,5,HGLibA_03202;HGLibA_03203;HGLibB_03200;HGLibB_03201;HGLibA_03204;,-1.1967;-0.57992;-0.8225;-0.66363;-0.61282;
MTAP,0.0019301,0.016338,1,199,-0.6427,5,HGLibA_30318;HGLibA_30319;HGLibA_30320;HGLibB_30279;HGLibB_30278;,-0.82542;-1.2261;-2.1863;-0.39944;-0.45998;
DNAJC27,0.0019331,0.016338,1,200,-0.62623,4,HGLibB_13591;HGLibB_13589;HGLibA_13609;HGLibA_13608;,-0.95831;-0.63559;-0.97375;-0.61687;
ARHGAP1,0.0019367,0.016338,1,201,-0.52818,4,HGLibA_02697;HGLibB_02694;HGLibB_02695;HGLibB_02696;,-1.1097;-0.81078;-1.0412;-0.24557;
SCT,0.0019833,0.016388,1,202,0.22959,1,HGLibB_43011;,-1.3733;
SAAL1,0.001986,0.016388,1,203,-0.118,3,HGLibA_42619;HGLibB_42568;HGLibB_42567;,-1.8978;-1.5525;-0.27943;
CREB3L2,0.0020007,0.016472,1,204,-0.82665,4,HGLibB_11085;HGLibB_11084;HGLibA_11096;HGLibB_11083;,-0.90521;-1.1488;-2.0852;-0.7481;
XAGE1B,0.0020007,0.0082612,1,205,-0.38864,1,HGLibB_54401;,-1.2541;
RNF122,0.0020365,0.016629,1,206,-0.82147,6,HGLibB_41436;HGLibA_41487;HGLibB_41434;HGLibB_41435;HGLibA_41486;HGLibA_41488;,-1.7687;-1.4914;-0.49856;-0.75465;-0.88829;-0.10402;
RPL15,0.0020524,0.016629,1,207,-1.8844,6,HGLibA_41876;HGLibA_41877;HGLibA_41878;HGLibB_41824;HGLibB_41825;HGLibB_41823;,-1.8891;-1.9234;-2.0606;-1.8798;-0.50494;-0.33795;
ACTB,0.002066,0.016629,1,208,-0.9086,6,HGLibA_00602;HGLibA_00601;HGLibB_00602;HGLibB_00600;HGLibA_00603;HGLibB_00601;,-2.6431;-0.99514;-1.819;-0.82206;-0.33536;-0.20747;
OPTN,0.0020766,0.016629,1,209,-0.92306,6,HGLibA_33457;HGLibB_33414;HGLibA_33459;HGLibA_33458;HGLibB_33412;HGLibB_33413;,-1.5195;-1.4172;-1.0921;-0.754;-0.1377;-0.43451;
EME1,0.0020823,0.016659,1,210,-0.81802,4,HGLibB_15012;HGLibB_15013;HGLibA_15034;HGLibA_15035;,-1.1737;-1.0499;-1.3585;-0.58616;
NUP93,0.0020836,0.016659,1,211,-0.73902,5,HGLibA_33076;HGLibB_33032;HGLibA_33074;HGLibB_33031;HGLibB_33030;,-1.9358;-3.227;-1.0548;-0.42327;-0.18256;
TOP3A,0.0020894,0.016691,1,212,-0.50297,6,HGLibB_50938;HGLibA_50999;HGLibA_51000;HGLibB_50937;HGLibB_50936;HGLibA_51001;,-0.93923;-3.8928;-0.42384;-0.23858;-0.45413;-0.55181;
C7orf73,0.0020918,0.01756,1,213,-0.99424,3,HGLibA_06591;HGLibA_06590;HGLibA_06589;,-0.99803;-1.6955;-0.99424;
hsa-mir-3154,0.0020922,0.014219,1,214,-0.72009,3,HGLibA_58676;HGLibA_58674;HGLibA_58675;,-1.9068;-1.1292;-0.311;
SIX1,0.0020991,0.016691,1,215,-0.76157,5,HGLibB_44191;HGLibB_44190;HGLibA_44243;HGLibB_44189;HGLibA_44244;,-1.0715;-0.8454;-1.1342;-0.67773;-0.37882;
SEMA3C,0.0021338,0.016847,1,216,-0.25299,5,HGLibB_43272;HGLibA_43324;HGLibB_43271;HGLibA_43326;HGLibB_43273;,-1.2477;-1.1757;-0.31044;-0.19554;-0.031155;
IL20RB,0.0021348,0.016847,1,217,-0.57309,4,HGLibB_23048;HGLibA_23080;HGLibA_23079;HGLibA_23078;,-0.78753;-1.546;-1.404;-0.35865;
VCAN,0.0021576,0.016904,1,218,-0.63411,4,HGLibB_53502;HGLibA_53570;HGLibA_53568;HGLibB_53503;,-3.4639;-0.71877;-0.92416;-0.54946;
ATP1A3,0.0021839,0.016904,1,219,-0.69599,4,HGLibB_03586;HGLibA_03588;HGLibA_03586;HGLibB_03584;,-2.1081;-3.4209;-0.91576;-0.47622;
hsa-mir-1273f,0.0021853,0.014445,1,220,-1.6862,4,HGLibA_57542;HGLibA_57544;HGLibA_57543;HGLibA_57545;,-1.75;-1.6779;-1.6944;-0.6731;
CAMKMT,0.0021901,0.016904,1,221,-0.88275,4,HGLibA_07094;HGLibB_07089;HGLibB_07090;HGLibA_07093;,-6.6729;-1.5942;-0.84919;-0.91632;
FUNDC1,0.0021985,0.016904,1,222,-0.25351,5,HGLibA_18164;HGLibA_18163;HGLibB_18138;HGLibB_18140;HGLibB_18139;,-1.43;-1.673;-0.35685;-0.15016;-0.04909;
IL10,0.0022015,0.016931,1,223,-0.15063,4,HGLibA_22945;HGLibA_22944;HGLibB_22913;HGLibB_22914;,-1.5305;-1.4794;-0.27376;-0.027496;
ITIH3,0.0022251,0.016985,1,224,0.45617,2,HGLibA_23812;HGLibB_23776;,-1.6269;-0.782;
EIF2AK1,0.0022363,0.017037,1,225,-0.53342,6,HGLibB_14700;HGLibA_14724;HGLibB_14701;HGLibA_14722;HGLibA_14723;HGLibB_14702;,-0.51018;-0.64529;-0.91568;-0.49544;-0.55667;-0.089078;
TAAR9,0.0022403,0.017037,1,226,-0.28575,6,HGLibA_48139;HGLibA_48137;HGLibB_48078;HGLibB_48080;HGLibA_48138;HGLibB_48079;,-1.6022;-0.61803;-0.29949;-0.27201;-0.2691;-0.22287;
TSKS,0.0022429,0.017037,1,227,-0.19733,5,HGLibB_51806;HGLibA_51872;HGLibA_51871;HGLibA_51870;HGLibB_51805;,-0.84244;-1.1228;-0.23319;-0.16146;-0.0018904;
RNASE7,0.0022471,0.017037,1,228,-0.58193,6,HGLibB_41363;HGLibB_41364;HGLibA_41414;HGLibA_41415;HGLibB_41362;HGLibA_41416;,-0.98827;-1.2784;-0.66726;-0.4966;-0.23309;-0.19806;
ATP1A1,0.0022697,0.017169,1,229,-0.2453,3,HGLibA_03580;HGLibA_03581;HGLibB_03579;,-1.1933;-1.0879;-0.56894;
GPR78,0.0022843,0.017281,1,230,0.4938,1,HGLibB_20058;,-1.265;
BACH1,0.002289,0.017307,1,231,-0.91097,5,HGLibB_04064;HGLibB_04062;HGLibA_04064;HGLibB_04063;HGLibA_04066;,-1.1469;-1.3977;-2.067;-0.49432;-0.67506;
CTXN3,0.0023045,0.017364,1,232,-0.88024,6,HGLibA_11761;HGLibA_11762;HGLibA_11760;HGLibB_11748;HGLibB_11750;HGLibB_11749;,-1.3239;-1.9655;-0.95112;-0.80936;-0.2229;-0.088379;
ITGA4,0.0023057,0.017364,1,233,0.068645,3,HGLibA_23732;HGLibB_23699;HGLibA_23733;,-1.1906;-0.76493;-0.065192;
FAM104A,0.0023164,0.017387,1,234,-0.72964,4,HGLibA_15987;HGLibB_15966;HGLibB_15967;HGLibA_15989;,-2.0342;-0.69948;-0.7598;-3.8323;
SFTPA1,0.0023344,0.017387,1,235,0.084017,3,HGLibB_43712;HGLibA_43766;HGLibA_43765;,-1.4493;-0.48102;-0.081508;
UBE2Z,0.0023362,0.017387,1,236,-0.75238,5,HGLibB_52610;HGLibA_52676;HGLibB_52609;HGLibA_52674;HGLibB_52611;,-1.9052;-1.7223;-1.0733;-0.43144;-0.34566;
ZNF584,0.0023372,0.017387,1,237,-0.92555,4,HGLibB_56249;HGLibA_56318;HGLibB_56251;HGLibB_56250;,-1.3655;-1.9802;-0.73913;-1.112;
PPM1N,0.0023427,0.017448,1,238,-0.41569,6,HGLibA_37995;HGLibB_37948;HGLibA_37996;HGLibB_37947;HGLibA_37997;HGLibB_37946;,-0.81302;-0.45452;-0.41095;-0.41066;-0.42044;-0.14506;
SPIC,0.0023677,0.017473,1,239,-0.93051,4,HGLibB_46602;HGLibA_46657;HGLibB_46600;HGLibA_46658;,-0.98386;-1.728;-0.87716;-1.607;
ZC2HC1A,0.0023723,0.017473,1,240,-0.52024,6,HGLibA_54938;HGLibB_54869;HGLibA_54936;HGLibA_54937;HGLibB_54871;HGLibB_54870;,-2.1083;-0.49553;-0.79767;-0.54495;-0.32903;-0.36866;
RLTPR,0.0024048,0.022895,1,241,-0.61462,6,HGLibA_41362;HGLibB_41309;HGLibB_41310;HGLibA_41360;HGLibB_41308;HGLibA_41361;,-1.7295;-1.2474;-0.57501;-0.65423;-0.29643;-0.24475;
CRH,0.0024061,0.022895,1,242,-1.0667,5,HGLibB_11123;HGLibB_11124;HGLibA_11134;HGLibA_11135;HGLibA_11136;,-2.1086;-1.0974;-5.1432;-1.0361;-0.33804;
ANAPC15,0.0024064,0.022895,1,243,-0.49495,6,HGLibB_01872;HGLibA_01874;HGLibA_01875;HGLibB_01873;HGLibB_01871;HGLibA_01873;,-2.4185;-0.89988;-0.75685;-0.23306;-0.23147;-0.17474;
TBC1D15,0.0024184,0.022895,1,244,-0.85171,4,HGLibA_48483;HGLibB_48424;HGLibA_48481;HGLibB_48422;,-4.891;-1.0393;-1.9335;-0.66409;
PPP3CA,0.0024206,0.022895,1,245,-0.73807,5,HGLibA_38184;HGLibB_38136;HGLibA_38186;HGLibA_38185;HGLibB_38135;,-1.1316;-1.5273;-2.5957;-0.34454;-0.14968;
MTM1,0.0024246,0.022895,1,246,-0.51674,5,HGLibA_30405;HGLibB_30364;HGLibA_30406;HGLibA_30407;HGLibB_30363;,-2.4915;-0.80742;-0.59495;-0.36819;-0.43853;
RDH5,0.0024347,0.022895,1,247,0.27849,2,HGLibB_40698;HGLibA_40748;,-1.2928;-0.3462;
DDX42,0.00245,0.022895,1,248,-0.52132,6,HGLibA_12714;HGLibB_12701;HGLibB_12700;HGLibA_12713;HGLibA_12715;HGLibB_12699;,-2.1132;-1.0495;-0.3919;-0.61066;-0.43199;-0.30593;
CLRN2,0.0024586,0.022958,1,249,-0.19356,5,HGLibA_10125;HGLibB_10114;HGLibA_10124;HGLibB_10116;HGLibB_10115;,-1.9799;-1.0915;-0.25335;-0.13377;-0.01497;
FAM194B,0.0024663,0.022958,1,250,-0.81424,4,HGLibB_16351;HGLibA_16373;HGLibB_16349;HGLibA_16372;,-1.7059;-1.975;-0.95157;-0.67691;
ECM1,0.0024781,0.022958,1,251,-0.78769,6,HGLibB_14391;HGLibA_14411;HGLibA_14412;HGLibB_14390;HGLibA_14413;HGLibB_14389;,-0.90753;-1.7182;-0.66785;-0.44949;-0.92888;-0.022355;
RAB3C,0.0024801,0.022958,1,252,-0.87784,4,HGLibB_39863;HGLibA_39913;HGLibA_39914;HGLibA_39912;,-1.4271;-2.1641;-0.87572;-0.87997;
VARS,0.0024827,0.022958,1,253,-0.66789,4,HGLibA_53524;HGLibA_53525;HGLibA_53523;HGLibB_53457;,-2.0752;-0.9421;-1.7853;-0.39369;
SETD6,0.0024849,0.022958,1,254,0.45066,1,HGLibB_43601;,-1.2689;
UCP2,0.002494,0.022958,1,255,-0.66187,5,HGLibA_52833;HGLibA_52834;HGLibA_52835;HGLibB_52769;HGLibB_52770;,-0.82072;-0.94405;-0.91817;-0.34172;-0.50303;
HPRT1,0.0025109,0.022958,1,256,-1.0345,6,HGLibA_22042;HGLibB_22015;HGLibA_22044;HGLibB_22014;HGLibB_22013;HGLibA_22043;,-2.3525;-1.2788;-1.7214;-0.79033;-0.70066;-0.077703;
CCNT2,0.0025133,0.022958,1,257,-0.89636,5,HGLibA_08130;HGLibB_08123;HGLibA_08128;HGLibA_08129;HGLibB_08122;,-1.0532;-0.73955;-1.2961;-1.4431;-0.0063326;
FAM169A,0.002535,0.022958,1,258,-0.31978,3,HGLibA_16251;HGLibB_16229;HGLibB_16231;,-2.7564;-1.4383;-1.0111;
RNF19A,0.0025379,0.022958,1,259,-0.68686,5,HGLibB_41549;HGLibB_41550;HGLibA_41602;HGLibB_41548;HGLibA_41600;,-0.75785;-1.458;-0.61587;-0.41616;-0.92812;
FTSJ1,0.0025555,0.023027,1,260,-0.50254,4,HGLibB_18109;HGLibA_18134;HGLibA_18135;HGLibB_18110;,-0.8917;-1.2044;-0.56956;-0.43551;
OR1I1,0.0025628,0.023028,1,261,-0.77619,4,HGLibB_33625;HGLibA_33670;HGLibB_33627;HGLibB_33626;,-0.86262;-1.572;-2.0188;-0.68977;
FSD1L,0.0025852,0.023063,1,262,-0.62611,3,HGLibB_18056;HGLibA_18079;HGLibA_18080;,-1.6008;-1.9366;-1.4962;
ADCK4,0.0025876,0.023063,1,263,-0.41676,5,HGLibB_00897;HGLibB_00896;HGLibB_00898;HGLibA_00899;HGLibA_00898;,-1.576;-0.90985;-0.29461;-0.53891;-0.16295;
ARHGEF40,0.0026003,0.023064,1,264,-0.73693,4,HGLibB_02864;HGLibA_02867;HGLibA_02868;HGLibA_02866;,-1.9116;-1.5318;-1.053;-0.42082;
ACTRT3,0.0026031,0.023064,1,265,-0.65216,5,HGLibA_00683;HGLibA_00684;HGLibA_00682;HGLibB_00681;HGLibB_00682;,-3.7205;-1.2076;-0.76925;-0.53507;-0.13309;
HLA-DMA,0.0026144,0.023064,1,266,-0.36859,6,HGLibA_21602;HGLibB_21575;HGLibB_21576;HGLibA_21603;HGLibA_21604;HGLibB_21574;,-1.314;-0.66825;-0.35246;-0.26576;-0.33865;-0.38473;
RPL41,0.0026239,0.015549,1,267,-1.1088,4,HGLibA_41984;HGLibA_41985;HGLibB_41932;HGLibB_41931;,-0.55807;-1.3103;-2.7837;-0.90733;
MAGEB1,0.0026278,0.02309,1,268,-0.66791,6,HGLibA_27928;HGLibB_27889;HGLibA_27930;HGLibA_27929;HGLibB_27887;HGLibB_27888;,-1.3574;-2.131;-0.99835;-0.33748;-0.15934;-0.26018;
GAD2,0.0026353,0.023091,1,269,0.52338,2,HGLibA_18414;HGLibA_18412;,-2.3386;-0.92648;
PKLR,0.0026409,0.023091,1,270,-0.68301,5,HGLibB_36781;HGLibB_36780;HGLibA_36827;HGLibB_36782;HGLibA_36828;,-0.89641;-0.46961;-1.0259;-0.46744;-1.107;
HSP90AB1,0.0026485,0.023247,1,271,-0.95121,4,HGLibB_22225;HGLibB_22223;HGLibA_22252;HGLibA_22253;,-1.6952;-1.1074;-1.6253;-0.79501;
LRP1,0.0026589,0.023247,1,272,-0.63693,5,HGLibB_27157;HGLibA_27197;HGLibB_27156;HGLibA_27196;HGLibB_27158;,-2.3281;-0.72619;-0.54767;-1.4127;-0.29524;
APH1A,0.0026854,0.023345,1,273,-0.15245,3,HGLibA_02414;HGLibB_02410;HGLibB_02412;,-1.9709;-0.90581;-0.37612;
COMMD3,0.0026921,0.023345,1,274,-0.47637,6,HGLibB_10647;HGLibA_10659;HGLibB_10648;HGLibA_10660;HGLibA_10658;HGLibB_10649;,-0.66275;-0.5556;-1.2803;-0.39713;-0.29485;-0.11867;
DGKA,0.0027001,0.023345,1,275,-0.76384,4,HGLibB_13040;HGLibA_13058;HGLibA_13059;HGLibA_13057;,-0.86619;-1.0487;-0.66149;-1.6124;
SNIP1,0.0027295,0.023346,1,276,-0.37202,4,HGLibB_45873;HGLibB_45872;HGLibA_45929;HGLibB_45874;,-1.4465;-1.1013;-0.5121;-0.23194;
PITPNC1,0.0027356,0.023401,1,277,-0.052501,4,HGLibA_36747;HGLibA_36748;HGLibB_36701;HGLibB_36700;,-1.9361;-0.70081;-0.088282;-0.016719;
LDLRAP1,0.0027425,0.023401,1,278,-0.8607,5,HGLibA_26252;HGLibA_26253;HGLibB_26216;HGLibB_26215;HGLibA_26254;,-1.9937;-2.305;-1.2067;-0.25565;-0.51467;
RPLP2,0.0027524,0.023401,1,279,-1.0484,5,HGLibB_41961;HGLibA_42014;HGLibB_41960;HGLibA_42013;HGLibB_41962;,-1.0071;-1.82;-1.0897;-1.3101;-0.1447;
